created_at,eta_date,state,competitor,grower_name,grower_country,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,product_group_key,variety_key,stem_length,color_name,competitor_product_url,competitor_product_image,available_units,stems_per_unit,stem_price,unit_price,base_price,freight_price,margin
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8698918,Rose Babbaloo Pink 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Pink,https://www.mayesh.com/rose-babbaloo-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose_babbaloo.jpg,5,100,1.8,180.0,0.81,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,3295880,Rose Barista Mauve 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Mauve,https://www.mayesh.com/rose-barista-mauve-40-cm,https://www.mayesh.com/backend/files/flowers/rose-barista-mauve.jpg,3,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,3295881,Rose Barista Mauve 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Mauve,https://www.mayesh.com/rose-barista-mauve-50-cm,https://www.mayesh.com/backend/files/flowers/rose-barista-mauve.jpg,3,100,1.47,147.0,0.6,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,3295882,Rose Barista Mauve 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Mauve,https://www.mayesh.com/rose-barista-mauve-60-cm,https://www.mayesh.com/backend/files/flowers/rose-barista-mauve.jpg,5,100,1.64,164.0,0.71,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4265240,Rose Be Sweet Pink 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Pink,https://www.mayesh.com/rose-be-sweet-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-be-sweet-pink.jpg,10,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485822,Rose Bikini Yellow 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Yellow,https://www.mayesh.com/rose-bikini-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-bikini-yellow.jpg,10,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485823,Rose Bikini Yellow 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Yellow,https://www.mayesh.com/rose-bikini-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-bikini-yellow.jpg,15,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485824,Rose Bikini Yellow 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Yellow,https://www.mayesh.com/rose-bikini-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose-bikini-yellow.jpg,15,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4084038,Rose Bittersweet Orange,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,,Orange,https://www.mayesh.com/rose-bittersweet-orange,https://www.mayesh.com/backend/files/flowers/rose_bittersweet_orange.jpg,4,100,1.8,180.0,0.81,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485827,Rose Black Baccara Dark Red 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Dark Red,https://www.mayesh.com/rose-black-baccara-dark-red-40-cm,https://www.mayesh.com/backend/files/flowers/rose-black-baccara-dark-red.jpg,10,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485828,Rose Black Baccara Dark Red 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Dark Red,https://www.mayesh.com/rose-black-baccara-dark-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose-black-baccara-dark-red.jpg,9,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485843,Rose Black Magic Dark Red 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Dark Red,https://www.mayesh.com/rose-black-magic-dark-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose-black-magic-dark-red.jpg,5,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485844,Rose Black Magic Dark Red 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Dark Red,https://www.mayesh.com/rose-black-magic-dark-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-black-magic-dark-red.jpg,5,100,1.72,172.0,0.76,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4289283,Rose Blue Dream Lavender 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Lavender,https://www.mayesh.com/rose-blue-dream-lavender-40-cm,https://www.mayesh.com/backend/files/flowers/rose-blue-dream-lavender.jpg,10,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4289284,Rose Blue Dream Lavender 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Lavender,https://www.mayesh.com/rose-blue-dream-lavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose-blue-dream-lavender.jpg,10,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485862,Rose Blueberry Lavender 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Lavender,https://www.mayesh.com/rose-blueberry-lavender-40-cm,https://www.mayesh.com/backend/files/flowers/rose-blueberry-lavender.jpg,20,100,1.23,123.0,0.45,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485863,Rose Blueberry Lavender 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Lavender,https://www.mayesh.com/rose-blueberry-lavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose-blueberry-lavender.jpg,20,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485864,Rose Blueberry Lavender 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Lavender,https://www.mayesh.com/rose-blueberry-lavender-60-cm,https://www.mayesh.com/backend/files/flowers/rose-blueberry-lavender.jpg,20,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,1206728,Rose Bluez Red/White 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Red/White,https://www.mayesh.com/rose-bluez-red-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-bluez-red-white.jpg,5,100,1.47,147.0,0.6,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,1206729,Rose Bluez Red/White 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Red/White,https://www.mayesh.com/rose-bluez-red-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose-bluez-red-white.jpg,5,100,1.64,164.0,0.71,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485874,Rose Blush Red/White 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Red/White,https://www.mayesh.com/rose-blush-red-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose_blush.jpg,10,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8698999,Rose Born Beauty Hot Pink 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Hot Pink,https://www.mayesh.com/rose-born-beauty-hot-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose_bornbeauty.jpg,5,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699000,Rose Born Beauty Hot Pink 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Hot Pink,https://www.mayesh.com/rose-born-beauty-hot-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose_bornbeauty.jpg,5,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699001,Rose Born Beauty Hot Pink 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Hot Pink,https://www.mayesh.com/rose-born-beauty-hot-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose_bornbeauty.jpg,5,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699004,Rose Born Free Red 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Red,https://www.mayesh.com/rose-born-free-red-40-cm,https://www.mayesh.com/backend/files/flowers/rose_bornfree.jpg,4,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699005,Rose Born Free Red 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Red,https://www.mayesh.com/rose-born-free-red-50-cm,https://www.mayesh.com/backend/files/flowers/rose_bornfree.jpg,2,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699006,Rose Born Free Red 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Red,https://www.mayesh.com/rose-born-free-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose_bornfree.jpg,5,100,1.72,172.0,0.76,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485893,Rose Boulevard Pink/White 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Pink/White,https://www.mayesh.com/rose-boulevard-pink-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-boulevard-pink-white.jpg,8,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485894,Rose Boulevard Pink/White 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Pink/White,https://www.mayesh.com/rose-boulevard-pink-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose-boulevard-pink-white.jpg,10,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,7431692,Rose Breathless Mauve/Lavender 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Mauve/Lavender,https://www.mayesh.com/rose-breathless-mauvelavender-40-cm,https://www.mayesh.com/backend/files/flowers/rose_breathless_mauve_lavender_1.jpg,2,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,7431693,Rose Breathless Mauve/Lavender 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Mauve/Lavender,https://www.mayesh.com/rose-breathless-mauvelavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose_breathless_mauve_lavender_1.jpg,2,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,7431694,Rose Breathless Mauve/Lavender 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Mauve/Lavender,https://www.mayesh.com/rose-breathless-mauvelavender-60-cm,https://www.mayesh.com/backend/files/flowers/rose_breathless_mauve_lavender_1.jpg,1,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,490251,Rose Brighton Yellow 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Yellow,https://www.mayesh.com/rose-brighton-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-brighton-yellow.jpg,20,100,1.23,123.0,0.45,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,512849,Rose Brighton Yellow 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Yellow,https://www.mayesh.com/rose-brighton-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-brighton-yellow.jpg,20,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,512850,Rose Brighton Yellow 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Yellow,https://www.mayesh.com/rose-brighton-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose-brighton-yellow.jpg,20,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,512852,Rose Brighton Yellow 70 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,70,Yellow,https://www.mayesh.com/rose-brighton-yellow-70-cm,https://www.mayesh.com/backend/files/flowers/rose-brighton-yellow.jpg,10,100,1.64,164.0,0.71,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4265225,Rose Bromo Orange 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Orange,https://www.mayesh.com/rose-bromo-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose-bromo-orange.jpg,10,100,1.43,143.0,0.58,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4265241,Rose Bromo Orange 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Orange,https://www.mayesh.com/rose-bromo-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose-bromo-orange.jpg,10,100,1.59,159.0,0.68,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Equatoroses,Ecuador,485544,Rose Brown 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Brown,https://www.mayesh.com/rose-brown-40-cm,https://www.mayesh.com/backend/files/flowers/rose-brown.jpg,10,50,1.19,59.5,0.43,0.5,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Equatoroses,Ecuador,485545,Rose Brown 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Brown,https://www.mayesh.com/rose-brown-50-cm,https://www.mayesh.com/backend/files/flowers/rose-brown.jpg,10,50,1.32,66.0,0.51,0.5,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Equatoroses,Ecuador,485546,Rose Brown 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Brown,https://www.mayesh.com/rose-brown-60-cm,https://www.mayesh.com/backend/files/flowers/rose-brown.jpg,10,50,1.43,71.5,0.58,0.5,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,3807118,Rose Bumblebee Gold 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Gold,https://www.mayesh.com/rose-bumblebee-gold-40-cm,https://www.mayesh.com/backend/files/flowers/rose-bumblebee-gold.jpg,10,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,3807119,Rose Bumblebee Gold 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Gold,https://www.mayesh.com/rose-bumblebee-gold-50-cm,https://www.mayesh.com/backend/files/flowers/rose-bumblebee-gold.jpg,15,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,3807120,Rose Bumblebee Gold 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Gold,https://www.mayesh.com/rose-bumblebee-gold-60-cm,https://www.mayesh.com/backend/files/flowers/rose-bumblebee-gold.jpg,13,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485927,Rose Butterscotch Yellow 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Yellow,https://www.mayesh.com/rose-butterscotch-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-butterscotch-yellow.jpg,10,100,1.47,147.0,0.6,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485928,Rose Butterscotch Yellow 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Yellow,https://www.mayesh.com/rose-butterscotch-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-butterscotch-yellow.jpg,15,100,1.64,164.0,0.71,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485937,Rose Cabaret Cream/Peach 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Cream/Peach,https://www.mayesh.com/rose-cabaret-cream-peach-40-cm,https://www.mayesh.com/backend/files/flowers/rose-cabaret-cream-peach.jpg,10,100,1.16,116.0,0.41,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485938,Rose Cabaret Cream/Peach 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Cream/Peach,https://www.mayesh.com/rose-cabaret-cream-peach-50-cm,https://www.mayesh.com/backend/files/flowers/rose-cabaret-cream-peach.jpg,20,100,1.23,123.0,0.45,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485939,Rose Cabaret Cream/Peach 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Cream/Peach,https://www.mayesh.com/rose-cabaret-cream-peach-60-cm,https://www.mayesh.com/backend/files/flowers/rose-cabaret-cream-peach.jpg,8,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Sagat International,Ecuador,1171720,Rose Cafe Mocca Brown,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,,Brown,https://www.mayesh.com/rose-cafe-mocca-brown,https://www.mayesh.com/backend/files/flowers/rose-cafe-mocca-brown.jpg,2,125,2.39,298.75,1.31,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699009,Rose Cancun Yellow 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Yellow,https://www.mayesh.com/rose-cancun-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose_cancun.jpg,5,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699010,Rose Cancun Yellow 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Yellow,https://www.mayesh.com/rose-cancun-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose_cancun.jpg,5,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699011,Rose Cancun Yellow 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Yellow,https://www.mayesh.com/rose-cancun-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose_cancun.jpg,5,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485958,Rose Candlelight White 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,456c8fb1-5a0a-4957-a23d-a13a246b6acb,40,White,https://www.mayesh.com/rose-candlelight-cream-40-cm,https://www.mayesh.com/backend/files/flowers/rose-candlelight-light-yellow.jpg,12,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485959,Rose Candlelight White 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,456c8fb1-5a0a-4957-a23d-a13a246b6acb,50,White,https://www.mayesh.com/rose-candlelight-cream-50-cm,https://www.mayesh.com/backend/files/flowers/rose-candlelight-light-yellow.jpg,30,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485960,Rose Candlelight White 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,456c8fb1-5a0a-4957-a23d-a13a246b6acb,60,White,https://www.mayesh.com/rose-candlelight-cream-60-cm,https://www.mayesh.com/backend/files/flowers/rose-candlelight-light-yellow.jpg,30,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,Sagat International,Ecuador,884226,Rose Cappuccino Beige,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,,Beige,https://www.mayesh.com/rose-cappuccino-beige,https://www.mayesh.com/backend/files/flowers/rose-cappuccino-beige.jpg,3,125,2.55,318.75,1.41,0.3,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699055,Rose Caramel Macchiato Peach/Beige 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Peach/Beige,https://www.mayesh.com/rose-caramel-macchiato-peachbeige-40-cm,https://www.mayesh.com/backend/files/flowers/rose_caramel_macchiato.jpg,0,100,1.47,147.0,0.6,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699057,Rose Caramel Macchiato Peach/Beige 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Peach/Beige,https://www.mayesh.com/rose-caramel-macchiato-peachbeige-50-cm,https://www.mayesh.com/backend/files/flowers/rose_caramel_macchiato.jpg,0,100,1.8,180.0,0.81,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,8699059,Rose Caramel Macchiato Peach/Beige 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Peach/Beige,https://www.mayesh.com/rose-caramel-macchiato-peachbeige-60-cm,https://www.mayesh.com/backend/files/flowers/rose_caramel_macchiato.jpg,4,100,1.98,198.0,0.92,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4265358,Rose Carnelian Orange 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Orange,https://www.mayesh.com/rose-carnelian-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose-carnelian-orange.jpg,4,100,1.47,147.0,0.6,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,4265405,Rose Carnelian Orange 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Orange,https://www.mayesh.com/rose-carnelian-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose-carnelian-orange.jpg,2,100,1.64,164.0,0.71,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485988,Rose Carousel Pink/White 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Pink/White,https://www.mayesh.com/rose-carousel-pink-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose-carousel-pink-white.jpg,20,100,1.23,123.0,0.45,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485989,Rose Carousel Pink/White 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Pink/White,https://www.mayesh.com/rose-carousel-pink-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-carousel-pink-white.jpg,20,100,1.32,132.0,0.51,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485993,Rose Carpe Diem Apricot 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Apricot,https://www.mayesh.com/rose-carpe-diem-apricot-40-cm,https://www.mayesh.com/backend/files/flowers/rose-carpe-diem-apricot.jpg,20,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,485994,Rose Carpe Diem Apricot 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Apricot,https://www.mayesh.com/rose-carpe-diem-apricot-50-cm,https://www.mayesh.com/backend/files/flowers/rose-carpe-diem-apricot.jpg,20,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,486023,Rose Champagne Beige 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Beige,https://www.mayesh.com/rose-champagne-beige-40-cm,https://www.mayesh.com/backend/files/flowers/rose-champagne-beige.jpg,20,200,0.83,166.0,0.36,0.25,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,486024,Rose Champagne Beige 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Beige,https://www.mayesh.com/rose-champagne-beige-50-cm,https://www.mayesh.com/backend/files/flowers/rose-champagne-beige.jpg,20,200,0.97,194.0,0.45,0.25,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,486025,Rose Champagne Beige 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Beige,https://www.mayesh.com/rose-champagne-beige-60-cm,https://www.mayesh.com/backend/files/flowers/rose-champagne-beige.jpg,20,200,1.07,214.0,0.51,0.25,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,5653512,Rose Champagner Peach 40 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,40,Peach,https://www.mayesh.com/rose-champagner-peach-40cm,https://www.mayesh.com/backend/files/flowers/rose_champagner_peach_1.jpg,9,100,1.29,129.0,0.49,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,5653513,Rose Champagner Peach 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Peach,https://www.mayesh.com/rose-champagner-peach-50cm,https://www.mayesh.com/backend/files/flowers/rose_champagner_peach_1.jpg,10,100,1.47,147.0,0.6,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,5653514,Rose Champagner Peach 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Peach,https://www.mayesh.com/rose-champagner-peach-60cm,https://www.mayesh.com/backend/files/flowers/rose_champagner_peach_1.jpg,10,100,1.64,164.0,0.71,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,486050,Rose Cherry Brandy Pink/Yellow 50 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,50,Pink/Yellow,https://www.mayesh.com/rose-cherry-brandy-pink-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-cherry-brandy-pink-yellow.jpg,4,100,1.37,137.0,0.54,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,486051,Rose Cherry Brandy Pink/Yellow 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Pink/Yellow,https://www.mayesh.com/rose-cherry-brandy-pink-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose-cherry-brandy-pink-yellow.jpg,4,100,1.55,155.0,0.65,0.51,37.5
2025-03-28,2025-04-08,Kentucky,Mayesh,,Ecuador,486057,Rose Cherry Love Red 60 cm,Rose,900,7a68bebd-2346-4e73-9906-a7665c22ce20,,60,Red,https://www.mayesh.com/rose-cherry-love-red-60-cm,https://www.mayesh.com/backend/files/flowers/rose-cherry-love-red.jpg,5,100,1.64,164.0,0.71,0.51,37.5
