competitor,competitor_product_group_name,competitor_product_id,competitor_product_name,created_at,eta_date,grower_country,product_group_key,stem_length,stem_price,unit,variety_key
Flowermarketplace,Carnation,2192248,Carnation Prado,2025-04-09,2025-04-18,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2160760,CARNATION PURPLE FANCY,2025-04-09,2025-04-18,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.45,Stems,fb8b6922-4224-411c-9394-af6158a59086
Flowermarketplace,Carnation,2160762,CARNATION RED FANCY,2025-04-09,2025-04-18,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.45,Stems,24b9d4a7-3e41-48a8-b10a-37af8341388a
Flowermarketplace,Carnation,2192245,Carnation Rodas,2025-04-09,2025-04-18,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,
Flowermarketplace,Carnation,2192252,Carnation Viana,2025-04-09,2025-04-18,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.66,Stems,73ec087c-4d00-4751-a299-3ae08aa01b00
Flowermarketplace,Carnation,2192238,Carnation Vintage Copper,2025-04-09,2025-04-18,Colombia,3322369c-cdde-479c-a465-e03c0826111e,,0.86,Stems,5f81e3d4-e368-4e63-bd84-a85bcd9952ab
Flowermarketplace,Carnation,2160764,CARNATION VINTAGE MIX FANCY,2025-04-09,2025-04-18,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.45,Stems,2f900fd8-a318-4ce4-b4b8-3b912d3e4f52
Flowermarketplace,Carnation,2160766,CARNATION WHITE FANCY,2025-04-09,2025-04-18,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.45,Stems,091560ba-78a3-4c6c-b0f6-3729d9a26b38
Flowermarketplace,Carnation,2160768,CARNATION YELLOW FANCY,2025-04-09,2025-04-18,Ecuador,3322369c-cdde-479c-a465-e03c0826111e,,0.45,Stems,7d5112c6-516a-44b4-bcb6-e2e6331ca10f
Flowermarketplace,Dried Flowers,2162243,CINEREA METAL COPPER 150 gr,2025-04-09,2025-04-18,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162241,CINEREA METAL GOLD 150 gr,2025-04-09,2025-04-18,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162244,CINEREA METAL RED 150 gr,2025-04-09,2025-04-18,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162242,CINEREA METAL SILVER 150 gr,2025-04-09,2025-04-18,Italy,,,15.57,Bunch,
Flowermarketplace,Dried Flowers,2162245,CINEREA SILVER 150 gr,2025-04-09,2025-04-18,Italy,,,15.57,Bunch,
Flowermarketplace,Combo Boxes,2163768,COMBO BOX ARUBA,2025-04-09,2025-04-18,Ecuador,,,102.48,Bunch,
Flowermarketplace,Combo Boxes,2163762,COMBO BOX CAPRICHO,2025-04-09,2025-04-18,Ecuador,,,99.98,Bunch,
Flowermarketplace,Combo Boxes,2193802,COMBO BOX CAPRICHO,2025-04-09,2025-04-18,Ecuador,,,87.5,Bunch,
Flowermarketplace,Combo Boxes,2163770,COMBO BOX CARIBE X10,2025-04-09,2025-04-18,Ecuador,,,102.48,Bunch,
Flowermarketplace,Combo Boxes,2193804,COMBO BOX ESCARLATA,2025-04-09,2025-04-18,Ecuador,,,87.5,Bunch,
Flowermarketplace,Combo Boxes,2163760,COMBO BOX FIESTA 52ST,2025-04-09,2025-04-18,Ecuador,,,107.48,Bunch,
Flowermarketplace,Combo Boxes,2163772,COMBO BOX JUNGLE MIX 115ST,2025-04-09,2025-04-18,Ecuador,,,77.48,Box,
Flowermarketplace,Combo Boxes,2163766,COMBO BOX LIMBO,2025-04-09,2025-04-18,Ecuador,,,114.98,Bunch,
Flowermarketplace,Combo Boxes,2163752,COMBO BOX MINI FIESTA,2025-04-09,2025-04-18,Ecuador,,,77.48,Box,a0486322-247f-4f00-9935-92c3a8c95365
Flowermarketplace,Combo Boxes,2163764,COMBO BOX TABASCO,2025-04-09,2025-04-18,Ecuador,,,112.48,Bunch,
Flowermarketplace,Combo Boxes,2163758,COMBO BOX ZAPARA,2025-04-09,2025-04-18,Ecuador,,,77.48,Bunch,
Flowermarketplace,Disbuds,2227852,CREMON PEACH,2025-04-09,2025-04-18,Ecuador,unmapped,,9.5,Bunch,
Flowermarketplace,Green,2161273,CURLY WILLOW TIPS,2025-04-09,2025-04-18,Ecuador,unmapped,,9.38,Bunch,02e76043-8a0c-40d4-a967-f4fdce9dc260
Flowermarketplace,Dahlia,2163478,DAHLIA AMORA 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163504,DAHLIA ASSORTED 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163480,DAHLIA CAFé AULAIT 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163482,DAHLIA FOX MAROON 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163484,DAHLIA FOX ORANGE 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163486,DAHLIA GARNET 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163488,DAHLIA KARMA CHOCOLATE 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163492,DAHLIA KARMA CORONA 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163490,DAHLIA KARMA CORONA PINK 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,5997eb2b-3458-4090-a139-71d00deb6e4d
Flowermarketplace,Dahlia,2163494,DAHLIA MOON STONE 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163496,DAHLIA MOONLADY 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163498,DAHLIA ORANGE QUARTZ 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163500,DAHLIA PINK QUARTZ 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Dahlia,2163502,DAHLIA PROSPERO 5ST,2025-04-09,2025-04-18,Colombia,unmapped,,4.86,Stems,
Flowermarketplace,Delphinium,2161195,DELPHINIUM ASSORTED,2025-04-09,2025-04-18,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,70,15.4,Bunch,
Flowermarketplace,Delphinium,2161197,DELPHINIUM DARK BLUE,2025-04-09,2025-04-18,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,70,15.4,Bunch,84c9b43d-cff1-49eb-a3e2-e4a218c76cc2
Flowermarketplace,Delphinium,2161464,DELPHINIUM ELATUM MANUELA 70/,2025-04-09,2025-04-18,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,80,15.38,Bunch,6522b6bd-d3bf-4e9a-86df-24dfa22b5f33
Flowermarketplace,Delphinium,2148562,DELPHINIUM SEA WALTZ DARK BLUE,2025-04-09,2025-04-18,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,,1.4,Stems,
Flowermarketplace,Delphinium,2148563,DELPHINIUM SEA WALTZ LIGHT BLUE,2025-04-09,2025-04-18,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,,1.4,Stems,e0089c8c-6245-41a3-b61c-9c07e0642f2d
Flowermarketplace,Delphinium,2161199,DELPHINIUM WHITE,2025-04-09,2025-04-18,Ecuador,decde47b-6c08-4330-88cd-78d642cf8823,70,15.4,Bunch,b6e5557e-8267-49cc-94ba-0d24a1643fde
Flowermarketplace,Orchid,2177158,DENDROBIUM 5N,2025-04-09,2025-04-18,Thailand,unmapped,,28.08,Bunch,
Flowermarketplace,Orchid,2177159,DENDROBIUM ANNA,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177160,DENDROBIUM APPLE GREEN,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177161,DENDROBIUM ARIKA,2025-04-09,2025-04-18,Thailand,unmapped,,30.16,Bunch,
Flowermarketplace,Orchid,2177164,DENDROBIUM BEAUTY PINK,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177162,DENDROBIUM BELLA PURPLE,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,5c3eed43-8132-4b96-970f-b1ba6ebbc987
Flowermarketplace,Orchid,2177163,DENDROBIUM BIG PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177165,DENDROBIUM BIG WHITE JUMBO BLUE,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,481c977c-ffb3-4bfc-bf7b-2bb22fc7a68f
Flowermarketplace,Orchid,2177166,DENDROBIUM BIG WHITE JUMBO GREEN,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177167,DENDROBIUM BIG WHITE JUMBO RED,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177168,DENDROBIUM BIG WHITE JUMBO YELLOW,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177169,DENDROBIUM BURANA JADE,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177170,DENDROBIUM BUTTERFLY,2025-04-09,2025-04-18,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177171,DENDROBIUM CHALERM PORN,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177172,DENDROBIUM CHARAK RED,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177173,DENDROBIUM CHID CHOM,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177175,DENDROBIUM DAHILA PINK,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,077bed46-6baa-4531-9623-389e15345499
Flowermarketplace,Orchid,2177174,DENDROBIUM DIANA GREEN,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,5eabad3a-d399-4e82-bc83-8c27c7341ab8
Flowermarketplace,Orchid,2177176,DENDROBIUM JINDA SWEET,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177177,DENDROBIUM JUREE RED,2025-04-09,2025-04-18,Thailand,unmapped,,29.38,Bunch,
Flowermarketplace,Orchid,2177178,DENDROBIUM KAMILA,2025-04-09,2025-04-18,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177180,DENDROBIUM KATHY PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177179,DENDROBIUM KING DRAGON,2025-04-09,2025-04-18,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177181,DENDROBIUM LERVIA,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177183,DENDROBIUM LOVELY PINK,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177184,DENDROBIUM LUCY PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177185,DENDROBIUM MADAM,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177187,DENDROBIUM MALI WHITE,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177188,DENDROBIUM MARY RED,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177197,DENDROBIUM METAS RED,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,5660285c-5a5c-455f-b664-5d3261709922
Flowermarketplace,Orchid,2177186,DENDROBIUM MICKY PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,83aa6d12-12a3-4af0-a5de-ebd5a5a5007c
Flowermarketplace,Orchid,2177189,DENDROBIUM MISS PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177190,DENDROBIUM MISS TEEN,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,b683ea36-649a-466b-b272-4b7018d89408
Flowermarketplace,Orchid,2177191,DENDROBIUM MISS TEEN BLUE,2025-04-09,2025-04-18,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177192,DENDROBIUM MISS TEEN GREEN,2025-04-09,2025-04-18,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177193,DENDROBIUM MISS TEEN RED,2025-04-09,2025-04-18,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177194,DENDROBIUM MISS TEEN YELLOW,2025-04-09,2025-04-18,Thailand,unmapped,,30.42,Bunch,
Flowermarketplace,Orchid,2177195,DENDROBIUM MISS WORLD,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177196,DENDROBIUM MORNING PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177199,DENDROBIUM NATURE WHITE,2025-04-09,2025-04-18,Thailand,unmapped,,31.46,Bunch,a4737547-7d7d-44bf-986f-8ef2b1c6f4fd
Flowermarketplace,Orchid,2177200,DENDROBIUM NEW WASANA,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177198,DENDROBIUM NOPPORN PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177201,DENDROBIUM PENNAPHA,2025-04-09,2025-04-18,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177202,DENDROBIUM PRAMOTE,2025-04-09,2025-04-18,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177203,DENDROBIUM PURPLE JOE,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177204,DENDROBIUM QUEEN PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177205,DENDROBIUM RAINY PINK,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177206,DENDROBIUM RED BULL,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177207,DENDROBIUM RED SONIA,2025-04-09,2025-04-18,Thailand,unmapped,,28.08,Bunch,
Flowermarketplace,Orchid,2177208,DENDROBIUM RED SONIA   BLUE,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,cdd9552f-4b02-48dd-90ef-f84c43236d41
Flowermarketplace,Orchid,2177209,DENDROBIUM RED SONIA   GREEN,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177210,DENDROBIUM RED SONIA   RED,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177211,DENDROBIUM RED SONIA   YELLOW,2025-04-09,2025-04-18,Thailand,unmapped,,28.86,Bunch,cf4cbfb1-97f2-4976-a5c7-e7fc82642254
Flowermarketplace,Orchid,2177212,DENDROBIUM ROSY RED,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177213,DENDROBIUM SAKURA,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177214,DENDROBIUM SANAN,2025-04-09,2025-04-18,Thailand,unmapped,,28.08,Bunch,
Flowermarketplace,Orchid,2177216,DENDROBIUM STARLIGHT,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177215,DENDROBIUM SUGAR PINK,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,1928bf42-a360-4e87-9289-77f1ecb046b6
Flowermarketplace,Orchid,2177217,DENDROBIUM SUPINYA,2025-04-09,2025-04-18,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177218,DENDROBIUM SUREE PEACH,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,907ec021-08c3-48ca-a503-993c96d81b29
Flowermarketplace,Orchid,2177220,DENDROBIUM TAWAN PINK,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177221,DENDROBIUM TWOTONE,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177222,DENDROBIUM VAILAI,2025-04-09,2025-04-18,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177219,DENDROBIUM VAILAI JINDA,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177223,DENDROBIUM YING PINK,2025-04-09,2025-04-18,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Dianthus,2161201,DIANTHUS GREEN WICKY 5 ST,2025-04-09,2025-04-18,Ecuador,unmapped,,7.0,Bunch,13318cc5-9cdf-4821-a8c7-2a5b37c5069c
Flowermarketplace,Disbuds,2160770,DISBUDS CREMON ASSORTED,2025-04-09,2025-04-18,Ecuador,unmapped,,7.5,Bunch,
Flowermarketplace,Disbuds,2160772,DISBUDS CREMON BRONZE,2025-04-09,2025-04-18,Ecuador,unmapped,,11.0,Bunch,7b680ba4-0d6b-4bae-a141-dddf9b2be2bf
Flowermarketplace,Disbuds,2160774,DISBUDS CREMON GREEN,2025-04-09,2025-04-18,Ecuador,unmapped,,11.0,Bunch,
Flowermarketplace,Disbuds,2160776,DISBUDS CREMON PINK,2025-04-09,2025-04-18,Ecuador,unmapped,,11.0,Bunch,18e1cf7f-d62d-4eb2-aa8a-986f0e6552e2
Flowermarketplace,Disbuds,2160778,DISBUDS CREMON PURPLE,2025-04-09,2025-04-18,Ecuador,unmapped,,9.5,Bunch,f97a1c7a-2aca-4774-a4c5-13e31060f199
Flowermarketplace,Disbuds,2160780,DISBUDS CREMON RED,2025-04-09,2025-04-18,Ecuador,unmapped,,11.0,Bunch,
Flowermarketplace,Disbuds,2160782,DISBUDS CREMON RED MORGAN,2025-04-09,2025-04-18,Ecuador,unmapped,,11.0,Bunch,
Flowermarketplace,Disbuds,2160784,DISBUDS CREMON VIRGINIA,2025-04-09,2025-04-18,Ecuador,unmapped,,11.0,Bunch,
Flowermarketplace,Disbuds,2160786,DISBUDS CREMON WHITE,2025-04-09,2025-04-18,Ecuador,unmapped,,10.0,Bunch,
Flowermarketplace,Disbuds,2160788,DISBUDS CREMON YELLOW,2025-04-09,2025-04-18,Ecuador,unmapped,,10.0,Bunch,d892a206-d066-4193-9b19-9f040a0009b7
Flowermarketplace,Disbuds,2161077,DISBUDS SPIDER ANASTASIA GREEN,2025-04-09,2025-04-18,Ecuador,unmapped,,10.48,Bunch,
Flowermarketplace,Disbuds,2161079,DISBUDS SPIDER ASSORTED,2025-04-09,2025-04-18,Ecuador,unmapped,,10.48,Bunch,
Flowermarketplace,Disbuds,2161081,DISBUDS SPIDER DARK GREEN,2025-04-09,2025-04-18,Ecuador,unmapped,,10.48,Bunch,
Flowermarketplace,Disbuds,2161083,DISBUDS SPIDER LAVENDER,2025-04-09,2025-04-18,Ecuador,unmapped,,10.48,Bunch,9061a0e8-177d-40da-8e80-e0832e720198
Flowermarketplace,Disbuds,2161085,DISBUDS SPIDER ORANGE,2025-04-09,2025-04-18,Ecuador,unmapped,,10.48,Bunch,
Flowermarketplace,Disbuds,2161087,DISBUDS SPIDER PINK,2025-04-09,2025-04-18,Ecuador,unmapped,,10.48,Bunch,
Flowermarketplace,Disbuds,2161089,DISBUDS SPIDER PURPLE,2025-04-09,2025-04-18,Ecuador,unmapped,,9.63,Bunch,
Flowermarketplace,Disbuds,2161091,DISBUDS SPIDER WHITE,2025-04-09,2025-04-18,Ecuador,unmapped,,9.63,Bunch,
Flowermarketplace,Disbuds,2161093,DISBUDS SPIDER YELLOW,2025-04-09,2025-04-18,Ecuador,unmapped,,9.63,Bunch,
Flowermarketplace,Dried Flowers,2163706,DRIED ANDEAN ASTER BLEACH 60CM 6ST,2025-04-09,2025-04-18,Ecuador,,,13.13,Bunch,
Flowermarketplace,Dried Flowers,2161203,DRIED BISMARK PALM ROUND,2025-04-09,2025-04-18,Ecuador,,,24.98,Bunch,4675ab1b-4a21-47e2-a4b8-6b9403dab9bc
Flowermarketplace,Dried Flowers,2163736,DRIED BOUQUET ETERNAL LARGE 55CM 26ST,2025-04-09,2025-04-18,Ecuador,,,37.48,Bunch,
Flowermarketplace,Dried Flowers,2161205,DRIED BOUQUET MAGICAL ASSORTED,2025-04-09,2025-04-18,Ecuador,,,22.48,Bunch,3bdcbab1-3fc7-4ded-8692-eff38909bf20
Flowermarketplace,Dried Flowers,2163738,DRIED BOUQUET MARIEL 45CM 6ST,2025-04-09,2025-04-18,Ecuador,,,24.98,Bunch,
Flowermarketplace,Dried Flowers,2161207,DRIED ERYNGIUM BLEACHED,2025-04-09,2025-04-18,Ecuador,,50,19.98,Bunch,
Flowermarketplace,Dried Flowers,2163712,DRIED EUCALYPTUS LEAVES RED 60CM 4ST,2025-04-09,2025-04-18,Ecuador,,,18.13,Bunch,f0bf3f77-4c92-4460-ab1b-d7a0d6691510
Flowermarketplace,Dried Flowers,2161209,DRIED FANTASY ASSORTED BOUQUET,2025-04-09,2025-04-18,Ecuador,,35,24.98,Bunch,
Flowermarketplace,Dried Flowers,2161211,DRIED FOXTAIL GRASS 70CM 150GRAM,2025-04-09,2025-04-18,Ecuador,,,21.23,Bunch,
Flowermarketplace,Dried Flowers,2161213,DRIED GINGER,2025-04-09,2025-04-18,Ecuador,,,8.73,Bunch,9f031ec9-ae01-4d6c-bb76-733334a42020
Flowermarketplace,Dried Flowers,2163734,DRIED GINGER DRY NATURAL 50CM 5ST,2025-04-09,2025-04-18,Ecuador,,,1.63,Bunch,
Flowermarketplace,Dried Flowers,2163702,DRIED GYPSO BLEACH 60CM 6ST,2025-04-09,2025-04-18,Ecuador,,,16.25,Bunch,
Flowermarketplace,Dried Flowers,2163716,DRIED HELICONIA CARIOCA  BLEACHED 60CM 1ST,2025-04-09,2025-04-18,Ecuador,,,9.23,Bunch,
Flowermarketplace,Dried Flowers,2161215,DRIED HELICONIA CARIOCA HANGING,2025-04-09,2025-04-18,Ecuador,,,12.48,Bunch,
Flowermarketplace,Dried Flowers,2163722,DRIED HELICONIA SHE KONG L 90CM 1ST,2025-04-09,2025-04-18,Ecuador,,,14.75,Bunch,
Flowermarketplace,Dried Flowers,2163718,DRIED HELICONIA SHE KONG XL 120CM 1ST,2025-04-09,2025-04-18,Ecuador,,,13.13,Bunch,
Flowermarketplace,Dried Flowers,2163720,DRIED HELICONIA SHE KONG XL 90CM 1ST,2025-04-09,2025-04-18,Ecuador,,,13.13,Bunch,
Flowermarketplace,Dried Flowers,2161217,DRIED HELICONIA UPRIGHT,2025-04-09,2025-04-18,Ecuador,,,12.48,Bunch,51e548f1-4836-4895-a52b-ce33cc43cfb5
Flowermarketplace,Dried Flowers,2161219,DRIED IXODIA,2025-04-09,2025-04-18,Ecuador,,,32.48,Bunch,
Flowermarketplace,Dried Flowers,2161221,DRIED JUNGLE APPLE BLEACHED,2025-04-09,2025-04-18,Ecuador,,,32.48,Bunch,
Flowermarketplace,Dried Flowers,2161223,DRIED LAGURUS BLEACHED,2025-04-09,2025-04-18,Ecuador,,,19.98,Bunch,
Flowermarketplace,Dried Flowers,2163704,DRIED LINUM BLEACH 60CM 25ST,2025-04-09,2025-04-18,Ecuador,,,13.13,Bunch,
Flowermarketplace,Dried Flowers,2161225,DRIED LOAFA SPONGE ASSORTED,2025-04-09,2025-04-18,Ecuador,,,12.48,Bunch,73fc2bd5-fd6a-4ff9-b7eb-9f754500c09d
Flowermarketplace,Dried Flowers,2161227,DRIED LOAFA SPONGE BLEACHED,2025-04-09,2025-04-18,Ecuador,,,12.48,Bunch,31efd714-6264-4f7f-88d2-e792760e065d
Flowermarketplace,Dried Flowers,2161229,DRIED NIGELLA ORIENTALIS BLEACHED,2025-04-09,2025-04-18,Ecuador,,,19.98,Bunch,
Flowermarketplace,Dried Flowers,2163714,DRIED OATS BLEACH 60CM 25ST,2025-04-09,2025-04-18,Ecuador,,,13.75,Bunch,
Flowermarketplace,Dried Flowers,2163708,DRIED ORCHARD GRASS BLEACH 60CM 40ST,2025-04-09,2025-04-18,Ecuador,,,13.13,Bunch,
Flowermarketplace,Dried Flowers,2163710,DRIED ORCHARD GRASS TINTED 60CM 40ST,2025-04-09,2025-04-18,Ecuador,,,14.13,Bunch,
Flowermarketplace,Dried Flowers,2163726,DRIED PAMPAS FAT  NATURAL 100CM 10ST,2025-04-09,2025-04-18,Ecuador,,,2.38,Stems,
Flowermarketplace,Dried Flowers,2163728,DRIED PAMPAS FAT  PINK 100CM 10ST,2025-04-09,2025-04-18,Ecuador,,,2.48,Stems,
Flowermarketplace,Dried Flowers,2163730,DRIED PAMPAS SLIM  NATURAL 100CM 10ST,2025-04-09,2025-04-18,Ecuador,,,1.38,Stems,
Flowermarketplace,Dried Flowers,2163732,DRIED PAMPAS SLIM  PINK 100CM 10ST,2025-04-09,2025-04-18,Ecuador,,,1.75,Stems,a5ab3ab4-62bc-47ad-b91e-d1d59ecc1f4e
Flowermarketplace,Dried Flowers,2161231,DRIED PHALARIS BLEACHED,2025-04-09,2025-04-18,Ecuador,,,17.48,Bunch,
Flowermarketplace,Dried Flowers,2161381,DRIED RUSCUS ITALY BLEACHED,2025-04-09,2025-04-18,Ecuador,,80,19.88,Bunch,3b5b288d-68d5-474f-a6b7-6d6c343f7866
Flowermarketplace,Dried Flowers,2161383,DRIED RUSCUS ITALY BLEACHED ASSORTED,2025-04-09,2025-04-18,Ecuador,,80,19.88,Bunch,
Flowermarketplace,Dried Flowers,2163724,DRIED SORGHUM BLEACHED  80CM 5ST,2025-04-09,2025-04-18,Ecuador,,,4.05,Bunch,
Flowermarketplace,Dried Flowers,2161233,DRIED STOPA,2025-04-09,2025-04-18,Ecuador,,,12.48,Bunch,
Flowermarketplace,Dried Flowers,2161235,DRIED STRAW PALM BLEACHED,2025-04-09,2025-04-18,Ecuador,,,19.98,Bunch,
Flowermarketplace,Dried Flowers,2161237,DRIED SUMMER BLEACHED BOX,2025-04-09,2025-04-18,Ecuador,,,99.98,Bunch,
Flowermarketplace,Dried Flowers,2161239,DRIED VINES INGA BLEACHED,2025-04-09,2025-04-18,Ecuador,,,4.73,Bunch,
Flowermarketplace,Dried Flowers,2161241,DRIED WASHINTONIAN PALM ROUND,2025-04-09,2025-04-18,Ecuador,,,22.48,Bunch,
Flowermarketplace,Dusty Miller,2160790,DUSTY MILLER,2025-04-09,2025-04-18,Ecuador,unmapped,,9.88,Bunch,77698051-620e-41f0-83c6-fc7093641d9e
Flowermarketplace,Combo Boxes,2271455,EASTER COMBO BOX LARGE,2025-04-09,2025-04-18,Ecuador,,,419.0,Box,
Flowermarketplace,Combo Boxes,2271454,EASTER COMBO BOX SMALL,2025-04-09,2025-04-18,Ecuador,,,209.0,Box,
