competitor,competitor_product_group_name,competitor_product_id,competitor_product_name,created_at,eta_date,grower_country,product_group_key,stem_length,stem_price,unit,variety_key
Flowermarketplace,Orchid,2177202,DENDROBIUM PRAMOTE,2025-04-17,2025-04-29,Thailand,unmapped,,31.46,Bunch,
Flowermarketplace,Orchid,2177203,DENDROBIUM PURPLE JOE,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177204,DENDROBIUM QUEEN PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177205,DENDROBIUM RAINY PINK,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177206,DENDROBIUM RED BULL,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177207,DENDROBIUM RED SONIA,2025-04-17,2025-04-29,Thailand,unmapped,,28.08,Bunch,
Flowermarketplace,Orchid,2177208,DENDROBIUM RED SONIA   BLUE,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,cdd9552f-4b02-48dd-90ef-f84c43236d41
Flowermarketplace,Orchid,2177209,DENDROBIUM RED SONIA   GREEN,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177210,DENDROBIUM RED SONIA   RED,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,
Flowermarketplace,Orchid,2177211,DENDROBIUM RED SONIA   YELLOW,2025-04-17,2025-04-29,Thailand,unmapped,,28.86,Bunch,cf4cbfb1-97f2-4976-a5c7-e7fc82642254
Flowermarketplace,Orchid,2177212,DENDROBIUM ROSY RED,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177213,DENDROBIUM SAKURA,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177214,DENDROBIUM SANAN,2025-04-17,2025-04-29,Thailand,unmapped,,28.08,Bunch,
Flowermarketplace,Orchid,2177216,DENDROBIUM STARLIGHT,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177215,DENDROBIUM SUGAR PINK,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,1928bf42-a360-4e87-9289-77f1ecb046b6
Flowermarketplace,Orchid,2177217,DENDROBIUM SUPINYA,2025-04-17,2025-04-29,Thailand,unmapped,,29.9,Bunch,
Flowermarketplace,Orchid,2177218,DENDROBIUM SUREE PEACH,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,907ec021-08c3-48ca-a503-993c96d81b29
Flowermarketplace,Orchid,2177220,DENDROBIUM TAWAN PINK,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177221,DENDROBIUM TWOTONE,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177222,DENDROBIUM VAILAI,2025-04-17,2025-04-29,Thailand,unmapped,,29.64,Bunch,
Flowermarketplace,Orchid,2177219,DENDROBIUM VAILAI JINDA,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Orchid,2177223,DENDROBIUM YING PINK,2025-04-17,2025-04-29,Thailand,unmapped,,30.68,Bunch,
Flowermarketplace,Dianthus,2206956,DIANTHUS GREEN WICKY 5 ST,2025-04-17,2025-04-29,Ecuador,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,,8.87,Bunch,
Flowermarketplace,Disbuds,2206580,DISBUDS CREMON ASSORTED,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Paeonia,2223435,DISBUDS CREMON ASSORTED,2025-04-17,2025-04-29,Italy,,,7.43,Stems,
Flowermarketplace,Disbuds,2206582,DISBUDS CREMON BRONZE,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206583,DISBUDS CREMON GREEN,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206585,DISBUDS CREMON PINK,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206587,DISBUDS CREMON PURPLE,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206589,DISBUDS CREMON RED,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206591,DISBUDS CREMON RED MORGAN,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206593,DISBUDS CREMON VIRGINIA,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206595,DISBUDS CREMON WHITE,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206597,DISBUDS CREMON YELLOW,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.95,Bunch,
Flowermarketplace,Disbuds,2206840,DISBUDS SPIDER ANASTASIA GREEN,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206842,DISBUDS SPIDER ASSORTED,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206844,DISBUDS SPIDER DARK GREEN,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206846,DISBUDS SPIDER LAVENDER,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206848,DISBUDS SPIDER ORANGE,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206850,DISBUDS SPIDER PINK,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206852,DISBUDS SPIDER PURPLE,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206854,DISBUDS SPIDER WHITE,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Disbuds,2206857,DISBUDS SPIDER YELLOW,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,13.28,Bunch,
Flowermarketplace,Dried Flowers,2207130,DRIED ANDEAN ASTER BLEACH 60CM 6ST,2025-04-17,2025-04-29,Ecuador,,,16.64,Bunch,
Flowermarketplace,Dried Flowers,2206958,DRIED BISMARK PALM ROUND,2025-04-17,2025-04-29,Ecuador,,,31.64,Bunch,
Flowermarketplace,Dried Flowers,2207160,DRIED BOUQUET ETERNAL LARGE 55CM 26ST,2025-04-17,2025-04-29,Ecuador,,,47.49,Bunch,
Flowermarketplace,Dried Flowers,2206960,DRIED BOUQUET MAGICAL ASSORTED,2025-04-17,2025-04-29,Ecuador,,,28.49,Bunch,
Flowermarketplace,Dried Flowers,2207162,DRIED BOUQUET MARIEL 45CM 6ST,2025-04-17,2025-04-29,Ecuador,,,31.64,Bunch,
Flowermarketplace,Dried Flowers,2206962,DRIED ERYNGIUM BLEACHED,2025-04-17,2025-04-29,Ecuador,,50,25.31,Bunch,
Flowermarketplace,Dried Flowers,2207137,DRIED EUCALYPTUS LEAVES RED 60CM 4ST,2025-04-17,2025-04-29,Ecuador,,,22.97,Bunch,
Flowermarketplace,Dried Flowers,2206964,DRIED FANTASY ASSORTED BOUQUET,2025-04-17,2025-04-29,Ecuador,,35,31.64,Bunch,
Flowermarketplace,Dried Flowers,2206966,DRIED FOXTAIL GRASS 70CM 150GRAM,2025-04-17,2025-04-29,Ecuador,,,26.9,Bunch,
Flowermarketplace,Dried Flowers,2206968,DRIED GINGER,2025-04-17,2025-04-29,Ecuador,,,11.05,Bunch,
Flowermarketplace,Dried Flowers,2207157,DRIED GINGER DRY NATURAL 50CM 5ST,2025-04-17,2025-04-29,Ecuador,,,2.05,Bunch,
Flowermarketplace,Dried Flowers,2207126,DRIED GYPSO BLEACH 60CM 6ST,2025-04-17,2025-04-29,Ecuador,,,20.59,Bunch,
Flowermarketplace,Dried Flowers,2207141,DRIED HELICONIA CARIOCA  BLEACHED 60CM 1ST,2025-04-17,2025-04-29,Ecuador,,,11.69,Bunch,
Flowermarketplace,Dried Flowers,2206970,DRIED HELICONIA CARIOCA HANGING,2025-04-17,2025-04-29,Ecuador,,,15.79,Bunch,
Flowermarketplace,Dried Flowers,2207147,DRIED HELICONIA SHE KONG L 90CM 1ST,2025-04-17,2025-04-29,Ecuador,,,18.69,Bunch,
Flowermarketplace,Dried Flowers,2207143,DRIED HELICONIA SHE KONG XL 120CM 1ST,2025-04-17,2025-04-29,Ecuador,,,16.64,Bunch,
Flowermarketplace,Dried Flowers,2207145,DRIED HELICONIA SHE KONG XL 90CM 1ST,2025-04-17,2025-04-29,Ecuador,,,16.64,Bunch,
Flowermarketplace,Dried Flowers,2206972,DRIED HELICONIA UPRIGHT,2025-04-17,2025-04-29,Ecuador,,,15.79,Bunch,
Flowermarketplace,Dried Flowers,2211772,DRIED IXODIA,2025-04-17,2025-04-29,Ecuador,,,41.15,Bunch,
Flowermarketplace,Dried Flowers,2206975,DRIED JUNGLE APPLE BLEACHED,2025-04-17,2025-04-29,Ecuador,,,41.15,Bunch,
Flowermarketplace,Dried Flowers,2206977,DRIED LAGURUS BLEACHED,2025-04-17,2025-04-29,Ecuador,,,25.31,Bunch,
Flowermarketplace,Dried Flowers,2207128,DRIED LINUM BLEACH 60CM 25ST,2025-04-17,2025-04-29,Ecuador,,,16.64,Bunch,
Flowermarketplace,Dried Flowers,2206979,DRIED LOAFA SPONGE ASSORTED,2025-04-17,2025-04-29,Ecuador,,,15.79,Bunch,
Flowermarketplace,Dried Flowers,2206981,DRIED LOAFA SPONGE BLEACHED,2025-04-17,2025-04-29,Ecuador,,,15.79,Bunch,
Flowermarketplace,Dried Flowers,2206983,DRIED NIGELLA ORIENTALIS BLEACHED,2025-04-17,2025-04-29,Ecuador,,,25.31,Bunch,
Flowermarketplace,Dried Flowers,2207139,DRIED OATS BLEACH 60CM 25ST,2025-04-17,2025-04-29,Ecuador,,,17.41,Bunch,
Flowermarketplace,Dried Flowers,2207132,DRIED ORCHARD GRASS BLEACH 60CM 40ST,2025-04-17,2025-04-29,Ecuador,,,16.64,Bunch,
Flowermarketplace,Dried Flowers,2207134,DRIED ORCHARD GRASS TINTED 60CM 40ST,2025-04-17,2025-04-29,Ecuador,,,17.9,Bunch,
Flowermarketplace,Dried Flowers,2207151,DRIED PAMPAS FAT  NATURAL 100CM 10ST,2025-04-17,2025-04-29,Ecuador,,,3.0,Stems,
Flowermarketplace,Dried Flowers,2207153,DRIED PAMPAS FAT  PINK 100CM 10ST,2025-04-17,2025-04-29,Ecuador,,,3.13,Stems,
Flowermarketplace,Dried Flowers,2207154,DRIED PAMPAS SLIM  NATURAL 100CM 10ST,2025-04-17,2025-04-29,Ecuador,,,1.74,Stems,
Flowermarketplace,Dried Flowers,2207155,DRIED PAMPAS SLIM  PINK 100CM 10ST,2025-04-17,2025-04-29,Ecuador,,,2.21,Stems,
Flowermarketplace,Dried Flowers,2206985,DRIED PHALARIS BLEACHED,2025-04-17,2025-04-29,Ecuador,,,22.13,Stems,
Flowermarketplace,Dried Flowers,2207117,DRIED RUSCUS ITALY BLEACHED,2025-04-17,2025-04-29,Ecuador,,80,25.18,Bunch,
Flowermarketplace,Dried Flowers,2207119,DRIED RUSCUS ITALY BLEACHED ASSORTED,2025-04-17,2025-04-29,Ecuador,,80,25.18,Bunch,
Flowermarketplace,Dried Flowers,2207149,DRIED SORGHUM BLEACHED  80CM 5ST,2025-04-17,2025-04-29,Ecuador,,,5.13,Bunch,
Flowermarketplace,Dried Flowers,2206987,DRIED STOPA,2025-04-17,2025-04-29,Ecuador,,,15.79,Bunch,
Flowermarketplace,Dried Flowers,2206989,DRIED STRAW PALM BLEACHED,2025-04-17,2025-04-29,Ecuador,,,25.31,Bunch,
Flowermarketplace,Dried Flowers,2206991,DRIED SUMMER BLEACHED BOX,2025-04-17,2025-04-29,Ecuador,,,126.67,Bunch,
Flowermarketplace,Dried Flowers,2206993,DRIED VINES INGA BLEACHED,2025-04-17,2025-04-29,Ecuador,,,5.97,Bunch,
Flowermarketplace,Dried Flowers,2206995,DRIED WASHINTONIAN PALM ROUND,2025-04-17,2025-04-29,Ecuador,,,28.49,Bunch,
Flowermarketplace,Dusty Miller,2206599,DUSTY MILLER,2025-04-17,2025-04-29,Ecuador,723b5f0a-b914-4d2f-b5c1-58ea4cee71ce,,12.51,Bunch,
Flowermarketplace,Eryngium Thistle,2272686,ERYNGIUM AQUAR QUESTAR,2025-04-17,2025-04-29,Holland,,40,2.13,Stems,
Flowermarketplace,Eryngium Thistle,2272688,ERYNGIUM AQUAR QUESTAR,2025-04-17,2025-04-29,Holland,,40,1.88,Stems,
Flowermarketplace,Eryngium Thistle,2272690,ERYNGIUM ASSORTED,2025-04-17,2025-04-29,Holland,,40,2.48,Stems,
Flowermarketplace,Eryngium Thistle,2272692,ERYNGIUM ASSORTED,2025-04-17,2025-04-29,Holland,,40,2.23,Stems,
Flowermarketplace,Eryngium Thistle,2206997,ERYNGIUM BLUE LAGOON,2025-04-17,2025-04-29,Ecuador,,60,17.38,Bunch,
Flowermarketplace,Eryngium Thistle,2272694,ERYNGIUM MAGNETIC QSTAR,2025-04-17,2025-04-29,Holland,,40,2.13,Stems,
Flowermarketplace,Eryngium Thistle,2272696,ERYNGIUM MAGNETIC QSTAR,2025-04-17,2025-04-29,Holland,,40,1.88,Stems,
Flowermarketplace,Eryngium Thistle,2272698,ERYNGIUM ORION,2025-04-17,2025-04-29,Holland,,40,2.13,Stems,
Flowermarketplace,Eryngium Thistle,2272700,ERYNGIUM ORION,2025-04-17,2025-04-29,Holland,,40,1.88,Stems,
Flowermarketplace,Eryngium Thistle,2272702,ERYNGIUM SIRIUS QUESTAR,2025-04-17,2025-04-29,Holland,,40,2.48,Stems,
Flowermarketplace,Eryngium Thistle,2272704,ERYNGIUM SIRIUS QUESTAR,2025-04-17,2025-04-29,Holland,,40,2.23,Stems,
Flowermarketplace,Green,2162200,EUCALYPTUS Baby blue 200 gr,2025-04-17,2025-04-29,Italy,unmapped,,15.4,Bunch,4f96e615-17b3-4d1e-b8ba-1951d585fd2d
Flowermarketplace,Green,2162201,EUCALYPTUS Baby blue 300gr,2025-04-17,2025-04-29,Italy,unmapped,,22.63,Bunch,
Flowermarketplace,Green,2162202,EUCALYPTUS Cinerea 200 gr,2025-04-17,2025-04-29,Italy,unmapped,,16.03,Bunch,
Flowermarketplace,Green,2162203,EUCALYPTUS Cinerea 300gr,2025-04-17,2025-04-29,Italy,unmapped,,23.26,Bunch,
Flowermarketplace,Green,2162204,EUCALYPTUS Parvifolia 200 gr,2025-04-17,2025-04-29,Italy,unmapped,,12.89,Bunch,d7c8efe6-7491-4a6b-9ba1-d769537ccfea
Flowermarketplace,Green,2162205,EUCALYPTUS Parvifolia 300gr,2025-04-17,2025-04-29,Italy,unmapped,,18.09,Bunch,
Flowermarketplace,Green,2162206,EUCALYPTUS Populus 200 gr,2025-04-17,2025-04-29,Italy,unmapped,,13.51,Bunch,
Flowermarketplace,Green,2162207,EUCALYPTUS Populus 300gr,2025-04-17,2025-04-29,Italy,unmapped,,20.11,Bunch,
Flowermarketplace,Green,2162208,EUCALYPTUS Stuartiana 200 gr,2025-04-17,2025-04-29,Italy,unmapped,,14.46,Bunch,
Flowermarketplace,Green,2162209,EUCALYPTUS Stuartiana 300gr,2025-04-17,2025-04-29,Italy,unmapped,,21.37,Bunch,
Flowermarketplace,Green,2162210,EUCALYPTUS Stuartiana fall 200 gr,2025-04-17,2025-04-29,Italy,unmapped,,18.09,Bunch,
Flowermarketplace,Green,2162211,EUCALYPTUS Stuartiana fall 300gr,2025-04-17,2025-04-29,Italy,unmapped,,26.4,Bunch,
Flowermarketplace,Combo Boxes,2263586,EXOTIC BOX,2025-04-17,2025-04-29,Miami,,,150.0,Box,
Flowermarketplace,Combo Boxes,2193417,FLOWER ASSORTED,2025-04-17,2025-04-29,Miami,,,6.25,Bunch,
Flowermarketplace,Bouquet,2170949,FLOWER BQT 10ST,2025-04-17,2025-04-29,Colombia,5c2ebc74-f0d5-409f-83f2-a1d33372c246,,14.0,Bunch,
Flowermarketplace,Bouquet,2170950,FLOWER BQT 12ST,2025-04-17,2025-04-29,Colombia,5c2ebc74-f0d5-409f-83f2-a1d33372c246,,18.57,Bunch,
Flowermarketplace,Bouquet,2170951,FLOWER BQT 15ST,2025-04-17,2025-04-29,Colombia,5c2ebc74-f0d5-409f-83f2-a1d33372c246,,22.86,Bunch,
Flowermarketplace,Bouquet,2271452,FLOWER BQT 5ST,2025-04-17,2025-04-29,Colombia,5c2ebc74-f0d5-409f-83f2-a1d33372c246,,7.14,Bunch,
Flowermarketplace,Bouquet,2271453,FLOWER BQT 7ST,2025-04-17,2025-04-29,Colombia,5c2ebc74-f0d5-409f-83f2-a1d33372c246,,10.0,Bunch,
Flowermarketplace,Disbuds,2207010,FOOTBALL ASSORTED,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,20.59,Bunch,
Flowermarketplace,Disbuds,2207012,FOOTBALL LAVENDER,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,20.59,Bunch,
Flowermarketplace,Disbuds,2207013,FOOTBALL PINK,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,20.59,Bunch,
Flowermarketplace,Disbuds,2207014,FOOTBALL WHITE,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,20.59,Bunch,
Flowermarketplace,Disbuds,2207015,FOOTBALL YELLOW,2025-04-17,2025-04-29,Ecuador,73eebcd2-6c71-4e23-939a-410a82bd675a,,20.59,Bunch,
Flowermarketplace,Freesia,2272706,FREESIA DOUBLE ASSORTED M-DAY 1,2025-04-17,2025-04-29,Holland,,,1.48,Stems,
Flowermarketplace,Freesia,2272707,FREESIA DOUBLE ASSORTED M-DAY 1,2025-04-17,2025-04-29,Holland,,,1.38,Stems,
Flowermarketplace,Freesia,2272708,FREESIA DOUBLE HONEYMOON 1,2025-04-17,2025-04-29,Holland,,,1.48,Stems,
Flowermarketplace,Freesia,2272710,FREESIA DOUBLE HONEYMOON 1,2025-04-17,2025-04-29,Holland,,,1.38,Stems,
Flowermarketplace,Freesia,2272712,FREESIA DOUBLE VOLANTE 1,2025-04-17,2025-04-29,Holland,,,1.48,Stems,
Flowermarketplace,Freesia,2272714,FREESIA DOUBLE VOLANTE 1,2025-04-17,2025-04-29,Holland,,,1.38,Stems,
Flowermarketplace,Freesia,2272716,FREESIA RED PASSION 1,2025-04-17,2025-04-29,Holland,,,1.63,Stems,
Flowermarketplace,Freesia,2272718,FREESIA RED PASSION 1,2025-04-17,2025-04-29,Holland,,,1.48,Stems,
Flowermarketplace,Freesia,2272720,FREESIA SINGLE BLUE MOON 1,2025-04-17,2025-04-29,Holland,,,1.48,Stems,
Flowermarketplace,Freesia,2272722,FREESIA SINGLE BLUE MOON 1,2025-04-17,2025-04-29,Holland,,,1.38,Stems,
Flowermarketplace,Garden Rose,2158448,GARDEN ROSE MAYRA BRIDAL PINK,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,2.57,Stems,44e65fa0-1676-4d10-8b8b-fa8ddea43f96
Flowermarketplace,Garden Rose,2219838,GARDEN ROSE MAYRA HOT PINK Garden Roses,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,474d4571-5b4c-4efc-921b-6c1e9feae83a
Flowermarketplace,Garden Rose,2219808,GARDEN ROSE MAYRA PEACH,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,e42fa7cd-cc27-4fff-95ed-28fd7715ecf1
Flowermarketplace,Garden Rose,2219810,GARDEN ROSE MAYRA RED,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,59ffa0fc-74ea-4719-89f7-8144f48c0a4d
Flowermarketplace,Garden Rose,2158450,GARDEN ROSE MAYRA ROSE,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,
Flowermarketplace,Garden Rose,2219806,GARDEN ROSE MAYRA WHITE,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,2.57,Stems,e37b6275-5723-446c-a101-becc9486686d
Flowermarketplace,Garden Rose,2158456,GARDEN ROSE PIANO,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,4.83,Stems,8544ebdf-4bee-484b-a4c4-087fff6941a4
Flowermarketplace,Garden Rose,2158460,GARDEN ROSE PINK PIANO,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,99c8bf60-10ec-4886-a247-fea026017662
Flowermarketplace,Garden Rose,2158464,GARDEN ROSE QUICKSAND,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.86,Stems,12a5d6ab-de33-4820-898c-f4087830082f
Flowermarketplace,Garden Rose,2210614,GARDEN ROSE VDAY ASSORTED,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,,3.29,Stems,
Flowermarketplace,Garden Rose,2216107,GARDEN ROSE WESTMINSTER ABBEY,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,5.69,Stems,
Flowermarketplace,Garden Rose,2158502,GARDEN ROSE WHITE OHARA,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.97,Stems,305aab46-72f9-461d-afc7-98d901c13243
Flowermarketplace,Garden Rose,2207123,GARDEN ROSES,2025-04-17,2025-04-29,Ecuador,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.13,Bunch,
Flowermarketplace,Garden Rose,2158518,GARDEN ROSES LEA ROMANTICA,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,
Flowermarketplace,Garden Rose,2158534,GARDEN ROSES WHITE OHARA,2025-04-17,2025-04-29,Colombia,85e5624a-3128-4892-a306-3e060dd1c8fe,40,3.69,Stems,
Flowermarketplace,Garland,2200508,GARLAND GYP BLUE 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200506,GARLAND GYP BROWN 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200515,GARLAND GYP CORAL 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200510,GARLAND GYP GREEN 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,b2fbab35-86ce-462a-89dc-467d1e19e590
Flowermarketplace,Garland,2200503,GARLAND GYP HOT PINK 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200500,GARLAND GYP INDIAN SUMMER 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,106.4,Bunch,
Flowermarketplace,Garland,2200502,GARLAND GYP LAVENDER 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200512,GARLAND GYP LIGHT BLUE 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200511,GARLAND GYP LIGHT GREEN 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,b44fef2d-cd87-42d4-a0b2-4e5f88afeebe
Flowermarketplace,Garland,2200498,GARLAND GYP NATURAL  5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,75.6,Bunch,
Flowermarketplace,Garland,2200514,GARLAND GYP ORANGE 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200504,GARLAND GYP PINK 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200509,GARLAND GYP PURPLE 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,db1d5e71-3845-4916-805f-72129024d9ba
Flowermarketplace,Garland,2200499,GARLAND GYP RAINBOW 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,106.4,Bunch,
Flowermarketplace,Garland,2200505,GARLAND GYP RED 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Garland,2200501,GARLAND GYP SWEET CANDY 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,106.4,Bunch,
Flowermarketplace,Garland,2200507,GARLAND GYP YELLOW 5FT,2025-04-17,2025-04-29,Ecuador,618b7a0a-f638-4007-a05d-ba1f22fbad64,,91.0,Bunch,
Flowermarketplace,Gerbera,2206601,GERBERA ASSORTED,2025-04-17,2025-04-29,Ecuador,40181326-f863-4491-9d7f-314b3016f6a6,,1.59,Stems,
Flowermarketplace,Gerbera,2272724,GERBERA ASSORTED M-DAY,2025-04-17,2025-04-29,Holland,40181326-f863-4491-9d7f-314b3016f6a6,,3.73,Stems,
Flowermarketplace,Gerbera,2272726,GERBERA ASSORTED PINK,2025-04-17,2025-04-29,Holland,40181326-f863-4491-9d7f-314b3016f6a6,,3.63,Stems,
Flowermarketplace,Gerbera,2272728,GERBERA ASSORTED PINK,2025-04-17,2025-04-29,Holland,40181326-f863-4491-9d7f-314b3016f6a6,,3.88,Stems,
Flowermarketplace,Gerbera,2206602,GERBERA HOT PINK,2025-04-17,2025-04-29,Ecuador,40181326-f863-4491-9d7f-314b3016f6a6,,1.59,Stems,
